Opportunity(Default),kc_num,min_opp,mean_opp
243,3,58,150.0
0,1,298,298.0
0,1,299,299.0
244,3,67,153.66667
0,1,300,300.0
0,0,0,0.0
0,1,133,133.0
89,2,89,118.0
245,3,68,154.66667
0,1,69,69.0
0,1,70,70.0
0,1,112,112.0
0,1,113,113.0
0,1,63,63.0
0,1,114,114.0
0,1,115,115.0
0,1,64,64.0
0,0,0,0.0
0,1,120,120.0
0,0,0,0.0
0,1,121,121.0
0,1,122,122.0
0,1,82,82.0
246,3,18,150.33333
134,2,29,81.5
148,2,32,90.0
0,1,301,301.0
0,0,0,0.0
135,2,30,82.5
149,2,33,91.0
247,3,17,150.66667
0,1,302,302.0
0,1,303,303.0
136,2,31,83.5
150,2,34,92.0
248,3,18,151.66667
0,1,304,304.0
0,1,71,71.0
0,1,72,72.0
0,1,116,116.0
0,1,117,117.0
0,1,118,118.0
0,1,119,119.0
0,1,65,65.0
0,1,66,66.0
0,1,25,25.0
0,0,0,0.0
0,1,123,123.0
0,0,0,0.0
0,1,83,83.0
249,3,19,152.66667
0,1,305,305.0
0,0,0,0.0
137,2,32,84.5
151,2,35,93.0
250,3,19,153.33333
0,1,306,306.0
138,2,33,85.5
152,2,36,94.0
251,3,20,154.33333
307,2,34,170.5
308,2,35,171.5
0,1,73,73.0
0,1,74,74.0
0,1,142,142.0
0,1,27,27.0
0,1,67,67.0
0,1,143,143.0
0,1,28,28.0
0,1,68,68.0
0,1,32,32.0
0,1,69,69.0
158,2,38,98.0
0,1,24,24.0
0,1,144,144.0
29,2,29,49.5
0,1,33,33.0
0,1,71,71.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
145,2,70,107.5
0,1,30,30.0
0,1,71,71.0
0,1,72,72.0
159,2,39,99.0
0,1,25,25.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,72,72.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,34,34.0
146,2,73,109.5
0,1,31,31.0
0,1,74,74.0
0,0,0,0.0
0,1,75,75.0
0,1,147,147.0
0,1,32,32.0
0,1,76,76.0
0,1,35,35.0
0,1,160,160.0
0,1,26,26.0
0,1,52,52.0
0,1,148,148.0
0,1,33,33.0
0,1,77,77.0
0,1,36,36.0
0,1,161,161.0
0,1,27,27.0
0,1,53,53.0
0,1,78,78.0
94,2,94,128.0
0,0,0,0.0
0,1,79,79.0
163,2,40,101.5
0,0,0,0.0
0,1,73,73.0
95,2,95,129.5
0,0,0,0.0
0,1,80,80.0
96,2,96,130.5
0,0,0,0.0
0,1,74,74.0
166,2,41,103.5
0,0,0,0.0
0,1,81,81.0
97,2,97,132.0
0,0,0,0.0
0,1,75,75.0
168,2,42,105.0
0,0,0,0.0
0,1,76,76.0
0,1,37,37.0
169,2,43,106.0
0,1,28,28.0
0,1,82,82.0
1,2,1,19.5
170,2,44,107.0
0,1,29,29.0
0,1,83,83.0
0,1,39,39.0
171,2,45,108.0
0,1,30,30.0
0,1,84,84.0
0,1,40,40.0
98,2,98,135.0
0,1,31,31.0
0,1,85,85.0
0,1,41,41.0
0,1,86,86.0
0,1,42,42.0
0,1,87,87.0
0,1,43,43.0
173,2,46,109.5
0,1,32,32.0
0,1,33,33.0
0,0,0,0.0
0,1,77,77.0
0,1,44,44.0
174,2,47,110.5
0,1,34,34.0
0,1,78,78.0
0,1,45,45.0
175,2,48,111.5
0,1,35,35.0
0,1,88,88.0
2,2,2,24.0
176,2,49,112.5
0,1,36,36.0
0,1,89,89.0
3,2,3,25.0
99,2,99,138.0
0,1,37,37.0
0,0,0,0.0
0,1,12,12.0
0,1,90,90.0
0,1,48,48.0
178,2,50,114.0
0,1,38,38.0
0,1,91,91.0
4,2,4,26.5
179,2,51,115.0
0,1,39,39.0
0,1,92,92.0
0,1,50,50.0
100,2,100,140.0
0,1,40,40.0
0,1,79,79.0
0,1,51,51.0
101,2,101,141.0
0,1,41,41.0
0,1,80,80.0
0,1,52,52.0
102,2,102,142.0
0,1,42,42.0
0,1,93,93.0
0,1,149,149.0
0,1,81,81.0
0,1,82,82.0
183,2,52,117.5
0,0,0,0.0
0,0,0,0.0
0,1,83,83.0
0,1,84,84.0
0,1,150,150.0
0,1,85,85.0
0,1,86,86.0
184,2,53,118.5
0,0,0,0.0
0,1,94,94.0
0,1,151,151.0
0,1,87,87.0
0,1,88,88.0
103,2,103,144.0
0,0,0,0.0
0,1,89,89.0
152,2,36,94.0
0,1,90,90.0
0,1,91,91.0
186,2,54,120.0
0,0,0,0.0
0,1,95,95.0
153,2,37,95.0
0,1,92,92.0
0,1,93,93.0
187,2,55,121.0
0,0,0,0.0
0,0,0,0.0
0,1,96,96.0
0,1,154,154.0
0,1,94,94.0
0,1,95,95.0
104,2,104,146.0
0,0,0,0.0
0,0,0,0.0
0,1,96,96.0
0,1,155,155.0
0,1,97,97.0
0,1,98,98.0
189,2,56,122.5
0,0,0,0.0
0,0,0,0.0
0,1,97,97.0
156,2,38,97.0
0,1,99,99.0
0,1,100,100.0
190,2,57,123.5
0,0,0,0.0
0,0,0,0.0
0,1,98,98.0
157,2,39,98.0
0,1,101,101.0
0,1,102,102.0
191,2,58,124.5
0,0,0,0.0
0,0,0,0.0
0,1,99,99.0
0,1,158,158.0
0,1,103,103.0
0,1,104,104.0
105,2,105,148.5
0,0,0,0.0
0,0,0,0.0
0,1,100,100.0
159,2,40,99.5
0,1,105,105.0
0,1,106,106.0
193,2,59,126.0
0,0,0,0.0
0,0,0,0.0
0,1,107,107.0
0,1,160,160.0
0,1,108,108.0
0,1,109,109.0
106,2,106,150.0
0,0,0,0.0
0,0,0,0.0
0,1,101,101.0
0,1,161,161.0
0,1,110,110.0
0,1,111,111.0
195,2,60,127.5
0,0,0,0.0
0,0,0,0.0
0,1,102,102.0
162,2,41,101.5
0,1,112,112.0
0,1,113,113.0
107,2,107,151.5
0,0,0,0.0
0,0,0,0.0
0,1,114,114.0
163,2,42,102.5
0,1,115,115.0
0,1,116,116.0
197,2,61,129.0
0,0,0,0.0
0,0,0,0.0
0,1,103,103.0
0,1,104,104.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,53,53.0
164,2,105,134.5
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,54,54.0
34,2,34,70.0
0,1,107,107.0
0,0,0,0.0
0,1,108,108.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,165,165.0
35,2,35,72.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,55,55.0
0,1,110,110.0
0,1,111,111.0
0,1,112,112.0
0,1,113,113.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,56,56.0
0,1,166,166.0
36,2,36,75.0
0,1,57,57.0
0,1,115,115.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,116,116.0
167,2,117,142.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,58,58.0
37,2,37,77.5
0,0,0,0.0
0,1,168,168.0
0,1,38,38.0
0,1,169,169.0
0,1,39,39.0
0,1,119,119.0
0,1,59,59.0
198,2,62,130.0
0,1,43,43.0
0,1,170,170.0
0,1,40,40.0
0,1,120,120.0
0,1,60,60.0
199,2,63,131.0
0,1,44,44.0
0,1,171,171.0
0,1,41,41.0
0,1,117,117.0
0,1,61,61.0
108,2,108,154.0
0,1,45,45.0
0,1,172,172.0
0,1,42,42.0
0,1,121,121.0
0,1,62,62.0
109,2,109,155.0
0,1,46,46.0
0,1,173,173.0
0,1,43,43.0
0,1,118,118.0
0,1,63,63.0
110,2,110,156.0
0,1,47,47.0
0,1,174,174.0
0,1,44,44.0
0,1,122,122.0
0,1,64,64.0
111,2,111,157.0
0,1,48,48.0
0,1,175,175.0
0,1,45,45.0
0,1,119,119.0
0,1,65,65.0
204,2,64,134.0
0,1,49,49.0
0,0,0,0.0
0,1,123,123.0
176,2,13,94.5
0,1,124,124.0
0,1,177,177.0
0,1,125,125.0
0,1,126,126.0
178,2,14,96.0
0,1,127,127.0
0,1,205,205.0
0,0,0,0.0
206,3,2,91.0
0,0,0,0.0
207,3,3,92.0
0,0,0,0.0
0,1,179,179.0
0,1,128,128.0
0,1,129,129.0
0,1,180,180.0
0,1,130,130.0
0,1,131,131.0
0,1,181,181.0
0,1,132,132.0
0,1,133,133.0
208,2,4,106.0
0,0,0,0.0
0,0,0,0.0
0,1,209,209.0
0,0,0,0.0
0,1,13,13.0
0,0,0,0.0
0,0,0,0.0
0,1,87,87.0
203,3,73,123.66667
0,1,81,81.0
0,1,82,82.0
0,1,1,1.0
0,1,1,1.0
0,1,137,137.0
0,1,138,138.0
0,1,1,1.0
0,1,1,1.0
0,0,0,0.0
0,0,0,0.0
0,1,131,131.0
0,1,132,132.0
0,1,88,88.0
152,3,21,89.66667
0,1,2,2.0
0,1,2,2.0
0,1,139,139.0
0,1,140,140.0
0,1,75,75.0
0,1,83,83.0
0,1,84,84.0
0,1,2,2.0
0,1,2,2.0
0,0,0,0.0
0,0,0,0.0
0,1,133,133.0
0,1,134,134.0
0,1,89,89.0
204,3,74,125.0
0,1,85,85.0
0,1,86,86.0
0,1,3,3.0
0,1,3,3.0
0,1,141,141.0
0,1,142,142.0
0,1,3,3.0
0,1,3,3.0
0,0,0,0.0
0,0,0,0.0
0,1,135,135.0
0,1,90,90.0
0,1,87,87.0
0,1,88,88.0
256,3,75,178.66667
0,1,4,4.0
0,1,4,4.0
0,1,143,143.0
0,1,4,4.0
0,1,4,4.0
0,0,0,0.0
0,0,0,0.0
0,1,89,89.0
0,1,90,90.0
0,1,91,91.0
257,3,76,179.66667
0,1,5,5.0
0,1,5,5.0
0,1,76,76.0
0,1,144,144.0
0,1,5,5.0
0,1,5,5.0
0,0,0,0.0
0,0,0,0.0
0,1,136,136.0
0,1,92,92.0
0,1,91,91.0
0,1,92,92.0
207,3,77,127.33333
0,1,6,6.0
0,1,6,6.0
0,1,145,145.0
0,1,146,146.0
0,1,77,77.0
0,1,6,6.0
0,1,6,6.0
0,1,7,7.0
0,0,0,0.0
0,0,0,0.0
0,1,137,137.0
0,1,93,93.0
208,3,78,128.33333
0,1,93,93.0
0,0,0,0.0
0,1,94,94.0
0,1,8,8.0
0,1,7,7.0
0,1,8,8.0
0,1,9,9.0
0,0,0,0.0
0,1,138,138.0
0,1,94,94.0
0,0,0,0.0
0,1,139,139.0
209,3,79,129.33333
0,1,95,95.0
0,1,96,96.0
0,1,9,9.0
0,1,10,10.0
0,1,7,7.0
0,1,7,7.0
0,1,147,147.0
0,1,148,148.0
0,0,0,0.0
0,1,149,149.0
0,1,11,11.0
0,0,0,0.0
0,0,0,0.0
0,1,140,140.0
0,1,95,95.0
258,3,80,182.66667
0,1,8,8.0
0,1,8,8.0
0,1,97,97.0
0,1,98,98.0
0,1,150,150.0
0,1,10,10.0
0,1,12,12.0
0,0,0,0.0
0,1,141,141.0
0,1,96,96.0
0,0,0,0.0
0,0,0,0.0
0,1,142,142.0
0,1,97,97.0
0,0,0,0.0
0,1,143,143.0
0,1,98,98.0
0,0,0,0.0
0,1,144,144.0
259,3,81,183.66667
0,1,151,151.0
0,1,152,152.0
0,1,78,78.0
0,1,99,99.0
0,1,100,100.0
0,1,9,9.0
0,1,9,9.0
0,1,11,11.0
0,1,13,13.0
0,0,0,0.0
0,1,145,145.0
0,1,99,99.0
0,0,0,0.0
0,1,146,146.0
260,3,22,164.66667
0,1,101,101.0
0,1,102,102.0
0,1,153,153.0
0,1,154,154.0
0,1,79,79.0
0,1,10,10.0
0,1,10,10.0
0,1,12,12.0
0,1,14,14.0
0,0,0,0.0
0,1,147,147.0
0,1,100,100.0
0,0,0,0.0
0,1,148,148.0
213,3,1,105.0
0,1,103,103.0
0,1,104,104.0
0,1,13,13.0
0,1,11,11.0
0,1,11,11.0
0,1,15,15.0
0,1,155,155.0
0,1,156,156.0
0,1,14,14.0
0,1,157,157.0
0,1,80,80.0
0,1,16,16.0
0,0,0,0.0
0,1,149,149.0
0,1,101,101.0
0,0,0,0.0
0,1,150,150.0
261,3,23,166.0
0,1,105,105.0
0,0,0,0.0
0,1,106,106.0
0,0,0,0.0
0,1,12,12.0
0,1,12,12.0
0,1,15,15.0
0,1,17,17.0
0,0,0,0.0
0,1,102,102.0
0,0,0,0.0
215,3,82,133.0
0,1,107,107.0
0,1,108,108.0
0,0,0,0.0
0,1,13,13.0
0,1,13,13.0
0,1,16,16.0
0,1,18,18.0
0,1,19,19.0
0,1,158,158.0
0,1,20,20.0
0,1,159,159.0
0,1,160,160.0
0,1,27,27.0
191,2,17,104.0
0,1,17,17.0
192,2,43,117.5
112,2,112,168.5
0,1,18,18.0
0,1,226,226.0
0,1,193,193.0
0,1,194,194.0
113,2,113,170.0
0,1,195,195.0
228,2,69,148.5
0,1,196,196.0
229,2,70,149.5
0,1,197,197.0
230,2,71,150.5
198,2,44,121.0
0,1,53,53.0
0,1,120,120.0
0,1,70,70.0
114,2,114,172.5
0,1,56,56.0
199,2,45,122.0
0,1,54,54.0
0,1,121,121.0
0,1,71,71.0
115,2,115,173.5
0,1,57,57.0
0,1,200,200.0
0,1,201,201.0
55,2,55,88.5
0,1,72,72.0
0,1,123,123.0
0,1,202,202.0
56,2,56,90.0
0,1,73,73.0
0,1,125,125.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,203,203.0
0,1,57,57.0
0,1,126,126.0
0,1,74,74.0
116,2,116,174.5
0,1,58,58.0
0,1,204,204.0
0,1,58,58.0
0,1,127,127.0
0,1,75,75.0
234,2,72,153.0
0,1,59,59.0
0,1,28,28.0
0,1,205,205.0
0,1,29,29.0
0,1,206,206.0
0,1,30,30.0
0,1,207,207.0
0,1,31,31.0
0,1,208,208.0
0,1,32,32.0
0,1,3,3.0
0,1,209,209.0
0,1,59,59.0
0,1,141,141.0
0,1,76,76.0
0,1,33,33.0
0,1,4,4.0
0,1,210,210.0
0,1,60,60.0
0,1,142,142.0
0,1,77,77.0
0,1,34,34.0
0,1,5,5.0
0,1,211,211.0
0,1,61,61.0
0,1,143,143.0
0,1,78,78.0
0,1,35,35.0
212,2,23,117.5
0,1,36,36.0
213,2,24,118.5
0,1,37,37.0
214,2,25,119.5
0,1,38,38.0
0,1,6,6.0
0,1,215,215.0
0,1,62,62.0
0,1,144,144.0
0,1,79,79.0
0,1,39,39.0
0,1,7,7.0
0,1,216,216.0
0,1,63,63.0
0,1,145,145.0
0,1,80,80.0
0,1,40,40.0
0,1,8,8.0
0,1,217,217.0
0,1,64,64.0
0,1,146,146.0
0,1,81,81.0
0,1,41,41.0
218,2,18,118.0
0,1,42,42.0
219,2,26,122.5
0,1,43,43.0
220,2,27,123.5
0,1,44,44.0
0,1,9,9.0
0,0,0,0.0
13,2,13,47.5
221,2,28,124.5
0,1,65,65.0
28,2,28,87.5
0,1,45,45.0
0,1,10,10.0
0,1,222,222.0
0,1,66,66.0
0,1,148,148.0
0,1,83,83.0
0,1,46,46.0
0,1,11,11.0
0,1,223,223.0
0,1,67,67.0
0,1,149,149.0
0,1,84,84.0
47,2,47,141.0
48,2,48,142.0
224,2,46,135.0
117,2,117,177.0
0,1,19,19.0
49,2,49,143.5
225,2,47,136.0
239,2,73,156.0
50,2,50,145.0
226,2,48,137.0
118,2,118,179.5
51,2,51,146.5
0,1,227,227.0
243,2,74,158.5
52,2,52,148.0
228,2,49,138.5
245,2,75,160.0
53,2,53,149.5
229,2,50,139.5
247,2,76,161.5
54,2,54,151.0
230,2,51,140.5
119,2,119,184.0
55,2,55,152.5
0,1,231,231.0
120,2,120,185.5
56,2,56,154.0
0,1,12,12.0
0,0,0,0.0
1,4,1,34.75
0,0,0,0.0
0,1,57,57.0
58,2,58,155.5
0,1,232,232.0
0,1,68,68.0
254,2,77,165.5
0,1,60,60.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
59,2,59,157.0
0,1,13,13.0
60,2,60,158.0
0,1,14,14.0
61,2,61,159.0
0,1,15,15.0
62,2,62,160.0
0,1,16,16.0
0,1,233,233.0
0,1,69,69.0
0,0,0,0.0
2,4,2,35.75
0,1,128,128.0
121,2,121,190.0
0,1,61,61.0
63,2,63,161.5
0,1,17,17.0
0,0,0,0.0
0,1,41,41.0
0,1,234,234.0
0,1,70,70.0
122,2,122,191.5
0,1,62,62.0
64,2,64,163.0
0,1,18,18.0
0,1,235,235.0
0,1,71,71.0
0,0,0,0.0
3,4,3,37.0
0,1,129,129.0
263,2,78,170.5
0,1,63,63.0
0,1,65,65.0
0,1,130,130.0
20,2,1,10.5
0,1,66,66.0
0,1,131,131.0
0,1,236,236.0
123,2,123,193.5
0,1,67,67.0
0,1,132,132.0
237,2,52,144.5
124,2,124,194.5
0,1,68,68.0
0,1,133,133.0
0,1,238,238.0
266,2,79,172.5
0,1,69,69.0
0,1,134,134.0
239,2,53,146.0
80,2,80,173.5
0,1,70,70.0
0,1,135,135.0
240,2,54,147.0
268,2,81,174.5
0,1,71,71.0
4,3,4,45.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,1,1.0
0,1,2,2.0
0,1,136,136.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
241,2,55,148.0
0,1,72,72.0
0,1,137,137.0
269,2,82,175.5
0,1,64,64.0
0,1,72,72.0
5,3,5,46.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,3,3.0
0,1,4,4.0
0,0,0,0.0
0,1,138,138.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,242,242.0
0,1,73,73.0
0,1,139,139.0
270,2,83,176.5
0,1,65,65.0
0,1,73,73.0
0,1,74,74.0
6,3,6,47.0
0,1,75,75.0
7,3,7,48.0
0,1,76,76.0
8,3,8,49.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,5,5.0
0,1,6,6.0
0,1,77,77.0
9,3,9,50.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,7,7.0
0,1,8,8.0
0,0,0,0.0
0,1,140,140.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
243,2,56,149.5
0,1,74,74.0
75,2,75,108.0
0,1,142,142.0
0,0,0,0.0
0,1,78,78.0
10,3,10,51.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,9,9.0
0,1,10,10.0
0,1,143,143.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,144,144.0
0,0,0,0.0
0,0,0,0.0
244,2,57,150.5
0,1,76,76.0
271,2,84,177.5
0,1,66,66.0
0,1,79,79.0
11,3,11,52.0
0,1,150,150.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,11,11.0
0,0,0,0.0
245,2,58,151.5
0,1,77,77.0
272,2,85,178.5
0,1,67,67.0
0,1,80,80.0
12,3,12,53.0
0,1,246,246.0
0,1,78,78.0
0,1,145,145.0
273,2,86,179.5
0,1,68,68.0
0,1,81,81.0
13,3,13,54.0
0,1,247,247.0
0,1,79,79.0
0,1,151,151.0
274,2,87,180.5
0,1,69,69.0
0,1,7,7.0
0,0,0,0.0
125,2,125,200.0
0,0,0,0.0
0,1,248,248.0
0,1,146,146.0
0,1,276,276.0
0,0,0,0.0
0,1,249,249.0
0,1,147,147.0
0,1,8,8.0
0,0,0,0.0
0,1,277,277.0
0,1,250,250.0
0,1,148,148.0
0,1,9,9.0
0,0,0,0.0
0,1,278,278.0
0,0,0,0.0
0,1,21,21.0
0,1,251,251.0
0,1,149,149.0
0,1,279,279.0
0,0,0,0.0
0,1,22,22.0
0,1,10,10.0
0,0,0,0.0
0,1,280,280.0
0,0,0,0.0
0,1,23,23.0
0,1,11,11.0
0,0,0,0.0
0,1,281,281.0
0,0,0,0.0
0,1,12,12.0
0,0,0,0.0
0,1,282,282.0
0,0,0,0.0
0,0,0,0.0
0,1,252,252.0
0,1,150,150.0
0,1,283,283.0
0,0,0,0.0
0,1,13,13.0
0,1,82,82.0
0,0,0,0.0
0,1,1,1.0
0,1,151,151.0
0,1,1,1.0
0,1,284,284.0
0,0,0,0.0
0,1,14,14.0
0,0,0,0.0
0,1,285,285.0
0,0,0,0.0
0,1,24,24.0
0,1,253,253.0
286,3,80,172.66667
0,1,287,287.0
0,1,70,70.0
0,1,254,254.0
288,3,81,174.0
0,1,289,289.0
0,1,71,71.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
17,2,17,57.5
0,1,255,255.0
82,2,82,118.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
18,2,18,58.5
0,1,256,256.0
290,3,83,176.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
19,2,19,59.5
0,0,0,0.0
0,0,0,0.0
291,3,54,139.0
0,1,73,73.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
0,1,109,109.0
0,0,0,0.0
0,1,162,162.0
265,3,88,169.0
0,1,321,321.0
0,1,322,322.0
0,1,323,323.0
0,1,324,324.0
0,0,0,0.0
0,1,83,83.0
0,1,270,270.0
126,2,126,219.0
266,3,70,163.66667
0,1,84,84.0
0,1,271,271.0
127,2,127,220.0
267,3,71,164.66667
0,0,0,0.0
0,0,0,0.0
0,1,163,163.0
0,1,110,110.0
268,3,89,171.33333
0,1,325,325.0
0,0,0,0.0
0,1,85,85.0
272,2,19,145.5
269,3,72,166.33333
270,3,1,143.33333
0,1,326,326.0
0,1,327,327.0
0,1,86,86.0
273,2,20,146.5
271,3,73,168.0
0,1,328,328.0
0,0,0,0.0
0,1,164,164.0
0,1,111,111.0
0,0,0,0.0
272,3,90,194.33333
329,2,36,182.5
0,1,330,330.0
0,0,0,0.0
0,1,87,87.0
274,2,29,151.5
273,3,74,189.66667
0,1,331,331.0
0,1,88,88.0
0,1,275,275.0
274,3,75,190.66667
224,3,2,167.0
332,2,37,184.5
0,0,0,0.0
0,1,165,165.0
0,1,112,112.0
0,0,0,0.0
0,1,166,166.0
225,3,91,140.66667
0,1,333,333.0
0,1,334,334.0
0,1,335,335.0
0,0,0,0.0
0,1,89,89.0
276,2,30,153.0
226,3,76,136.33333
0,0,0,0.0
0,1,113,113.0
0,0,0,0.0
0,1,167,167.0
276,3,92,176.33333
0,1,336,336.0
0,1,90,90.0
0,1,277,277.0
0,0,0,0.0
0,0,0,0.0
0,1,91,91.0
278,2,21,149.5
277,3,77,172.0
0,1,337,337.0
0,1,92,92.0
279,2,22,150.5
278,3,78,173.0
0,0,0,0.0
0,1,114,114.0
0,0,0,0.0
0,1,168,168.0
279,3,93,178.66667
0,1,338,338.0
0,1,339,339.0
280,3,79,174.66667
0,0,0,0.0
0,1,93,93.0
0,1,280,280.0
0,1,340,340.0
0,0,0,0.0
0,1,94,94.0
281,2,23,152.0
281,3,80,175.66667
0,1,95,95.0
0,1,282,282.0
0,1,96,96.0
283,2,24,153.5
0,1,341,341.0
282,3,3,150.66667
0,0,0,0.0
0,1,97,97.0
0,1,284,284.0
283,3,4,151.66667
0,0,0,0.0
284,3,5,152.66667
0,1,342,342.0
0,0,0,0.0
0,1,115,115.0
0,0,0,0.0
0,1,169,169.0
0,1,343,343.0
227,3,94,143.0
0,1,344,344.0
0,1,345,345.0
0,1,346,346.0
0,0,0,0.0
0,1,98,98.0
285,2,25,155.0
228,3,81,139.33333
0,1,99,99.0
286,2,26,156.0
229,3,82,140.33333
0,0,0,0.0
0,1,170,170.0
0,0,0,0.0
0,1,171,171.0
0,1,116,116.0
0,1,347,347.0
230,3,6,115.66667
0,1,348,348.0
231,3,95,146.0
0,1,349,349.0
0,1,350,350.0
0,0,0,0.0
0,1,100,100.0
287,2,31,159.0
232,3,83,142.66667
0,1,101,101.0
288,2,32,160.0
233,3,84,143.66667
0,0,0,0.0
0,0,0,0.0
0,1,172,172.0
0,1,117,117.0
0,1,351,351.0
0,1,352,352.0
0,1,353,353.0
285,3,96,183.66667
286,3,7,154.66667
0,1,354,354.0
0,0,0,0.0
0,1,102,102.0
289,2,27,158.0
287,3,85,181.33333
0,1,103,103.0
290,2,28,159.0
288,3,86,182.33333
0,0,0,0.0
0,0,0,0.0
0,1,173,173.0
0,1,118,118.0
0,1,355,355.0
0,1,356,356.0
0,1,357,357.0
234,3,8,119.0
235,3,97,149.33333
0,0,0,0.0
0,1,104,104.0
291,2,33,162.0
236,3,87,146.66667
0,1,105,105.0
292,2,34,163.0
237,3,88,147.66667
0,1,106,106.0
293,2,35,164.0
0,1,358,358.0
0,0,0,0.0
0,0,0,0.0
0,1,174,174.0
0,1,119,119.0
238,3,98,151.66667
0,1,359,359.0
0,1,360,360.0
239,3,9,122.66667
0,1,361,361.0
0,1,362,362.0
0,0,0,0.0
0,1,107,107.0
294,2,29,161.5
240,3,89,150.0
0,1,108,108.0
295,2,30,162.5
241,3,90,151.0
0,0,0,0.0
0,0,0,0.0
0,1,175,175.0
0,1,120,120.0
289,3,99,187.33333
0,1,363,363.0
0,1,364,364.0
0,1,365,365.0
0,0,0,0.0
0,1,296,296.0
0,1,109,109.0
297,2,36,166.5
290,3,91,185.33333
0,0,0,0.0
0,1,121,121.0
0,0,0,0.0
0,1,176,176.0
242,3,100,155.0
0,1,366,366.0
0,1,367,367.0
0,0,0,0.0
298,2,59,178.5
128,2,128,221.0
0,1,368,368.0
299,2,60,179.5
129,2,129,222.0
300,2,61,180.5
130,2,130,223.0
243,3,92,153.0
0,0,0,0.0
244,3,93,154.0
245,3,60,143.66667
0,1,369,369.0
0,0,0,0.0
0,0,0,0.0
0,1,177,177.0
0,1,122,122.0
291,3,101,189.33333
0,0,0,0.0
0,1,301,301.0
131,2,131,224.0
0,1,370,370.0
0,1,371,371.0
0,0,0,0.0
0,1,302,302.0
132,2,132,225.0
292,3,94,187.66667
0,1,372,372.0
0,1,303,303.0
133,2,133,226.0
293,3,95,188.66667
0,1,373,373.0
0,1,374,374.0
294,3,61,178.0
0,1,304,304.0
134,2,134,227.0
0,1,305,305.0
135,2,135,228.0
0,0,0,0.0
295,3,62,179.0
0,1,375,375.0
0,1,376,376.0
296,3,63,180.0
297,3,64,181.0
0,1,377,377.0
0,1,378,378.0
0,0,0,0.0
0,1,178,178.0
0,1,123,123.0
0,0,0,0.0
0,1,179,179.0
246,3,102,158.33333
0,1,379,379.0
247,3,10,128.33333
0,1,380,380.0
0,0,0,0.0
0,1,110,110.0
306,2,31,168.5
248,3,96,157.66667
249,3,11,130.0
0,1,381,381.0
0,1,382,382.0
0,1,111,111.0
307,2,32,169.5
250,3,97,159.33333
0,0,0,0.0
0,1,124,124.0
0,0,0,0.0
0,1,180,180.0
298,3,103,194.66667
0,1,383,383.0
0,1,384,384.0
0,1,385,385.0
0,1,386,386.0
299,3,98,193.66667
0,1,387,387.0
0,1,388,388.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
112,2,112,217.0
0,1,308,308.0
0,1,389,389.0
0,0,0,0.0
0,0,0,0.0
0,0,0,0.0
136,2,136,229.5
300,3,99,194.66667
0,0,0,0.0
0,1,324,324.0
309,2,33,171.0
301,3,100,195.66667
